iso,country,indicator,nutrients,time,unit,value,datetime
GRC,Greece,Balance (inputs minus outputs),Nitrogen,2006,Tonnes,361738.0,2006-01-01
GRC,Greece,Balance (inputs minus outputs),Nitrogen,2007,Tonnes,390953.0,2007-01-01
GRC,Greece,Balance (inputs minus outputs),Nitrogen,2008,Tonnes,329050.0,2008-01-01
GRC,Greece,Balance (inputs minus outputs),Nitrogen,2009,Tonnes,310433.0,2009-01-01
GRC,Greece,Balance (inputs minus outputs),Nitrogen,2010,Tonnes,341330.0,2010-01-01
GRC,Greece,Balance (inputs minus outputs),Nitrogen,2011,Tonnes,288335.0,2011-01-01
GRC,Greece,Balance (inputs minus outputs),Nitrogen,2012,Tonnes,282931.0,2012-01-01
GRC,Greece,Balance (inputs minus outputs),Nitrogen,2013,Tonnes,301779.0,2013-01-01
GRC,Greece,Balance (inputs minus outputs),Nitrogen,2014,Tonnes,300440.0,2014-01-01
GRC,Greece,Balance (inputs minus outputs),Nitrogen,2015,Tonnes,300440.0,2015-01-01
GRC,Greece,Balance (inputs minus outputs),Phosphorus,1990,Tonnes,58196.0,1990-01-01
GRC,Greece,Balance (inputs minus outputs),Phosphorus,1991,Tonnes,41971.0,1991-01-01
GRC,Greece,Balance (inputs minus outputs),Phosphorus,1992,Tonnes,49988.0,1992-01-01
GRC,Greece,Balance (inputs minus outputs),Phosphorus,1993,Tonnes,31082.0,1993-01-01
GRC,Greece,Balance (inputs minus outputs),Phosphorus,1994,Tonnes,24996.0,1994-01-01
GRC,Greece,Balance (inputs minus outputs),Phosphorus,1995,Tonnes,33508.0,1995-01-01
GRC,Greece,Balance (inputs minus outputs),Phosphorus,1996,Tonnes,37926.0,1996-01-01
GRC,Greece,Balance (inputs minus outputs),Phosphorus,1997,Tonnes,31445.0,1997-01-01
GRC,Greece,Balance (inputs minus outputs),Phosphorus,1998,Tonnes,30510.0,1998-01-01
GRC,Greece,Balance (inputs minus outputs),Phosphorus,1999,Tonnes,27226.0,1999-01-01
GRC,Greece,Balance (inputs minus outputs),Phosphorus,2000,Tonnes,22228.0,2000-01-01
GRC,Greece,Balance (inputs minus outputs),Phosphorus,2001,Tonnes,26210.0,2001-01-01
GRC,Greece,Balance (inputs minus outputs),Phosphorus,2002,Tonnes,27342.0,2002-01-01
GRC,Greece,Balance (inputs minus outputs),Phosphorus,2003,Tonnes,32815.0,2003-01-01
GRC,Greece,Balance (inputs minus outputs),Phosphorus,2004,Tonnes,17835.0,2004-01-01
GRC,Greece,Balance (inputs minus outputs),Phosphorus,2005,Tonnes,12458.0,2005-01-01
GRC,Greece,Balance (inputs minus outputs),Phosphorus,2006,Tonnes,19209.0,2006-01-01
GRC,Greece,Balance (inputs minus outputs),Phosphorus,2007,Tonnes,19704.0,2007-01-01
GRC,Greece,Balance (inputs minus outputs),Phosphorus,2008,Tonnes,8656.0,2008-01-01
GRC,Greece,Balance (inputs minus outputs),Phosphorus,2009,Tonnes,13857.0,2009-01-01
GRC,Greece,Balance (inputs minus outputs),Phosphorus,2010,Tonnes,8970.0,2010-01-01
GRC,Greece,Balance (inputs minus outputs),Phosphorus,2011,Tonnes,-3458.0,2011-01-01
GRC,Greece,Balance (inputs minus outputs),Phosphorus,2012,Tonnes,-5742.0,2012-01-01
GRC,Greece,Balance (inputs minus outputs),Phosphorus,2013,Tonnes,12631.0,2013-01-01
GRC,Greece,Balance (inputs minus outputs),Phosphorus,2014,Tonnes,1477.0,2014-01-01
GRC,Greece,Balance (inputs minus outputs),Phosphorus,2015,Tonnes,1477.0,2015-01-01
GRC,Greece,Balance per hectare,Nitrogen,1990,Kilograms,117.0,1990-01-01
GRC,Greece,Balance per hectare,Nitrogen,1991,Kilograms,100.0,1991-01-01
GRC,Greece,Balance per hectare,Nitrogen,1992,Kilograms,101.0,1992-01-01
GRC,Greece,Balance per hectare,Nitrogen,1993,Kilograms,88.0,1993-01-01
GRC,Greece,Balance per hectare,Nitrogen,1994,Kilograms,79.0,1994-01-01
GRC,Greece,Balance per hectare,Nitrogen,1995,Kilograms,90.0,1995-01-01
GRC,Greece,Balance per hectare,Nitrogen,1996,Kilograms,92.0,1996-01-01
GRC,Greece,Balance per hectare,Nitrogen,1997,Kilograms,87.0,1997-01-01
GRC,Greece,Balance per hectare,Nitrogen,1998,Kilograms,89.0,1998-01-01
GRC,Greece,Balance per hectare,Nitrogen,1999,Kilograms,86.0,1999-01-01
GRC,Greece,Balance per hectare,Nitrogen,2000,Kilograms,82.0,2000-01-01
GRC,Greece,Balance per hectare,Nitrogen,2001,Kilograms,79.0,2001-01-01
GRC,Greece,Balance per hectare,Nitrogen,2002,Kilograms,84.0,2002-01-01
GRC,Greece,Balance per hectare,Nitrogen,2003,Kilograms,83.0,2003-01-01
GRC,Greece,Balance per hectare,Nitrogen,2004,Kilograms,79.0,2004-01-01
GRC,Greece,Balance per hectare,Nitrogen,2005,Kilograms,72.0,2005-01-01
GRC,Greece,Balance per hectare,Nitrogen,2006,Kilograms,79.0,2006-01-01
GRC,Greece,Balance per hectare,Nitrogen,2007,Kilograms,88.0,2007-01-01
GRC,Greece,Balance per hectare,Nitrogen,2008,Kilograms,69.0,2008-01-01
GRC,Greece,Balance per hectare,Nitrogen,2009,Kilograms,65.0,2009-01-01
GRC,Greece,Balance per hectare,Nitrogen,2010,Kilograms,71.0,2010-01-01
GRC,Greece,Balance per hectare,Nitrogen,2011,Kilograms,52.0,2011-01-01
GRC,Greece,Balance per hectare,Nitrogen,2012,Kilograms,50.0,2012-01-01
GRC,Greece,Balance per hectare,Nitrogen,2013,Kilograms,56.0,2013-01-01
GRC,Greece,Balance per hectare,Nitrogen,2014,Kilograms,59.0,2014-01-01
GRC,Greece,Balance per hectare,Nitrogen,2015,Kilograms,59.0,2015-01-01
GRC,Greece,Balance per hectare,Phosphorus,1990,Kilograms,12.0,1990-01-01
GRC,Greece,Balance per hectare,Phosphorus,1991,Kilograms,9.0,1991-01-01
GRC,Greece,Balance per hectare,Phosphorus,1992,Kilograms,11.0,1992-01-01
GRC,Greece,Balance per hectare,Phosphorus,1993,Kilograms,7.0,1993-01-01
GRC,Greece,Balance per hectare,Phosphorus,1994,Kilograms,5.0,1994-01-01
GRC,Greece,Balance per hectare,Phosphorus,1995,Kilograms,7.0,1995-01-01
GRC,Greece,Balance per hectare,Phosphorus,1996,Kilograms,8.0,1996-01-01
GRC,Greece,Balance per hectare,Phosphorus,1997,Kilograms,7.0,1997-01-01
GRC,Greece,Balance per hectare,Phosphorus,1998,Kilograms,6.0,1998-01-01
GRC,Greece,Balance per hectare,Phosphorus,1999,Kilograms,6.0,1999-01-01
GRC,Greece,Balance per hectare,Phosphorus,2000,Kilograms,5.0,2000-01-01
GRC,Greece,Balance per hectare,Phosphorus,2001,Kilograms,5.0,2001-01-01
GRC,Greece,Balance per hectare,Phosphorus,2002,Kilograms,6.0,2002-01-01
GRC,Greece,Balance per hectare,Phosphorus,2003,Kilograms,7.0,2003-01-01
GRC,Greece,Balance per hectare,Phosphorus,2004,Kilograms,4.0,2004-01-01
GRC,Greece,Balance per hectare,Phosphorus,2005,Kilograms,3.0,2005-01-01
GRC,Greece,Balance per hectare,Phosphorus,2006,Kilograms,4.0,2006-01-01
GRC,Greece,Balance per hectare,Phosphorus,2007,Kilograms,4.0,2007-01-01
GRC,Greece,Balance per hectare,Phosphorus,2008,Kilograms,2.0,2008-01-01
GRC,Greece,Balance per hectare,Phosphorus,2009,Kilograms,3.0,2009-01-01
GRC,Greece,Balance per hectare,Phosphorus,2010,Kilograms,2.0,2010-01-01
GRC,Greece,Balance per hectare,Phosphorus,2011,Kilograms,-1.0,2011-01-01
GRC,Greece,Balance per hectare,Phosphorus,2012,Kilograms,-1.0,2012-01-01
GRC,Greece,Balance per hectare,Phosphorus,2013,Kilograms,2.0,2013-01-01
GRC,Greece,Balance per hectare,Phosphorus,2014,Kilograms,0.0,2014-01-01
GRC,Greece,Balance per hectare,Phosphorus,2015,Kilograms,0.0,2015-01-01
HUN,Hungary,Nutrient inputs,Nitrogen,2000,Tonnes,476822.0,2000-01-01
HUN,Hungary,Nutrient inputs,Nitrogen,2001,Tonnes,494268.0,2001-01-01
HUN,Hungary,Nutrient inputs,Nitrogen,2002,Tonnes,538857.0,2002-01-01
HUN,Hungary,Nutrient inputs,Nitrogen,2003,Tonnes,494852.0,2003-01-01
HUN,Hungary,Nutrient inputs,Nitrogen,2004,Tonnes,524116.0,2004-01-01
HUN,Hungary,Nutrient inputs,Nitrogen,2005,Tonnes,480759.0,2005-01-01
HUN,Hungary,Nutrient inputs,Nitrogen,2006,Tonnes,499377.0,2006-01-01
HUN,Hungary,Nutrient inputs,Nitrogen,2007,Tonnes,546625.0,2007-01-01
HUN,Hungary,Nutrient inputs,Nitrogen,2008,Tonnes,524264.0,2008-01-01
HUN,Hungary,Nutrient inputs,Nitrogen,2009,Tonnes,488630.0,2009-01-01
HUN,Hungary,Nutrient inputs,Nitrogen,2010,Tonnes,499725.0,2010-01-01
HUN,Hungary,Nutrient inputs,Nitrogen,2011,Tonnes,498481.0,2011-01-01
HUN,Hungary,Nutrient inputs,Nitrogen,2012,Tonnes,507523.0,2012-01-01
HUN,Hungary,Nutrient inputs,Nitrogen,2013,Tonnes,541373.0,2013-01-01
HUN,Hungary,Nutrient inputs,Nitrogen,2014,Tonnes,528810.0,2014-01-01
HUN,Hungary,Nutrient inputs,Nitrogen,2015,Tonnes,556600.0,2015-01-01
HUN,Hungary,Nutrient inputs,Nitrogen,2016,Tonnes,588297.0,2016-01-01
HUN,Hungary,Nutrient inputs,Nitrogen,2017,Tonnes,580239.0,2017-01-01
HUN,Hungary,Nutrient inputs,Phosphorus,2000,Tonnes,46950.0,2000-01-01
HUN,Hungary,Nutrient inputs,Phosphorus,2001,Tonnes,56175.0,2001-01-01
HUN,Hungary,Nutrient inputs,Phosphorus,2002,Tonnes,59015.0,2002-01-01
HUN,Hungary,Nutrient inputs,Phosphorus,2003,Tonnes,60690.0,2003-01-01
HUN,Hungary,Nutrient inputs,Phosphorus,2004,Tonnes,62323.0,2004-01-01
HUN,Hungary,Nutrient inputs,Phosphorus,2005,Tonnes,54979.0,2005-01-01
HUN,Hungary,Nutrient inputs,Phosphorus,2006,Tonnes,60808.0,2006-01-01
HUN,Hungary,Nutrient inputs,Phosphorus,2007,Tonnes,66042.0,2007-01-01
HUN,Hungary,Nutrient inputs,Phosphorus,2008,Tonnes,54441.0,2008-01-01
HUN,Hungary,Nutrient inputs,Phosphorus,2009,Tonnes,45195.0,2009-01-01
HUN,Hungary,Nutrient inputs,Phosphorus,2010,Tonnes,42224.0,2010-01-01
HUN,Hungary,Nutrient inputs,Phosphorus,2011,Tonnes,46106.0,2011-01-01
HUN,Hungary,Nutrient inputs,Phosphorus,2012,Tonnes,51802.0,2012-01-01
HUN,Hungary,Nutrient inputs,Phosphorus,2013,Tonnes,61954.0,2013-01-01
HUN,Hungary,Nutrient inputs,Phosphorus,2014,Tonnes,60974.0,2014-01-01
HUN,Hungary,Nutrient inputs,Phosphorus,2015,Tonnes,63045.0,2015-01-01
HUN,Hungary,Nutrient inputs,Phosphorus,2016,Tonnes,66203.0,2016-01-01
HUN,Hungary,Nutrient inputs,Phosphorus,2017,Tonnes,74367.0,2017-01-01
HUN,Hungary,Nutrient outputs,Nitrogen,2000,Tonnes,244058.0,2000-01-01
HUN,Hungary,Nutrient outputs,Nitrogen,2001,Tonnes,340774.0,2001-01-01
HUN,Hungary,Nutrient outputs,Nitrogen,2002,Tonnes,280870.0,2002-01-01
HUN,Hungary,Nutrient outputs,Nitrogen,2003,Tonnes,228983.0,2003-01-01
HUN,Hungary,Nutrient outputs,Nitrogen,2004,Tonnes,396793.0,2004-01-01
HUN,Hungary,Nutrient outputs,Nitrogen,2005,Tonnes,368382.0,2005-01-01
HUN,Hungary,Nutrient outputs,Nitrogen,2006,Tonnes,340773.0,2006-01-01
HUN,Hungary,Nutrient outputs,Nitrogen,2007,Tonnes,271333.0,2007-01-01
HUN,Hungary,Nutrient outputs,Nitrogen,2008,Tonnes,406547.0,2008-01-01
HUN,Hungary,Nutrient outputs,Nitrogen,2009,Tonnes,334524.0,2009-01-01
HUN,Hungary,Nutrient outputs,Nitrogen,2010,Tonnes,296532.0,2010-01-01
HUN,Hungary,Nutrient outputs,Nitrogen,2011,Tonnes,333903.0,2011-01-01
HUN,Hungary,Nutrient outputs,Nitrogen,2012,Tonnes,279432.0,2012-01-01
HUN,Hungary,Nutrient outputs,Nitrogen,2013,Tonnes,343709.0,2013-01-01
HUN,Hungary,Nutrient outputs,Nitrogen,2014,Tonnes,397509.0,2014-01-01
HUN,Hungary,Nutrient outputs,Nitrogen,2015,Tonnes,363312.0,2015-01-01
HUN,Hungary,Nutrient outputs,Nitrogen,2016,Tonnes,435332.0,2016-01-01
HUN,Hungary,Nutrient outputs,Nitrogen,2017,Tonnes,402009.0,2017-01-01
HUN,Hungary,Nutrient outputs,Phosphorus,2000,Tonnes,44561.0,2000-01-01
HUN,Hungary,Nutrient outputs,Phosphorus,2001,Tonnes,63001.0,2001-01-01
HUN,Hungary,Nutrient outputs,Phosphorus,2002,Tonnes,51915.0,2002-01-01
HUN,Hungary,Nutrient outputs,Phosphorus,2003,Tonnes,42303.0,2003-01-01
HUN,Hungary,Nutrient outputs,Phosphorus,2004,Tonnes,73502.0,2004-01-01
HUN,Hungary,Nutrient outputs,Phosphorus,2005,Tonnes,68984.0,2005-01-01
HUN,Hungary,Nutrient outputs,Phosphorus,2006,Tonnes,63913.0,2006-01-01
HUN,Hungary,Nutrient outputs,Phosphorus,2007,Tonnes,50022.0,2007-01-01
HUN,Hungary,Nutrient outputs,Phosphorus,2008,Tonnes,76338.0,2008-01-01
HUN,Hungary,Nutrient outputs,Phosphorus,2009,Tonnes,62757.0,2009-01-01
HUN,Hungary,Nutrient outputs,Phosphorus,2010,Tonnes,55558.0,2010-01-01
HUN,Hungary,Nutrient outputs,Phosphorus,2011,Tonnes,62932.0,2011-01-01
HUN,Hungary,Nutrient outputs,Phosphorus,2012,Tonnes,51797.0,2012-01-01
HUN,Hungary,Nutrient outputs,Phosphorus,2013,Tonnes,64437.0,2013-01-01
HUN,Hungary,Nutrient outputs,Phosphorus,2014,Tonnes,75127.0,2014-01-01
HUN,Hungary,Nutrient outputs,Phosphorus,2015,Tonnes,67656.0,2015-01-01
HUN,Hungary,Nutrient outputs,Phosphorus,2016,Tonnes,81196.0,2016-01-01
HUN,Hungary,Nutrient outputs,Phosphorus,2017,Tonnes,74465.0,2017-01-01
HUN,Hungary,Balance (inputs minus outputs),Nitrogen,2000,Tonnes,232765.0,2000-01-01
HUN,Hungary,Balance (inputs minus outputs),Nitrogen,2001,Tonnes,153494.0,2001-01-01
HUN,Hungary,Balance (inputs minus outputs),Nitrogen,2002,Tonnes,257986.0,2002-01-01
HUN,Hungary,Balance (inputs minus outputs),Nitrogen,2003,Tonnes,265868.0,2003-01-01
HUN,Hungary,Balance (inputs minus outputs),Nitrogen,2004,Tonnes,127323.0,2004-01-01
HUN,Hungary,Balance (inputs minus outputs),Nitrogen,2005,Tonnes,112377.0,2005-01-01
HUN,Hungary,Balance (inputs minus outputs),Nitrogen,2006,Tonnes,158604.0,2006-01-01
HUN,Hungary,Balance (inputs minus outputs),Nitrogen,2007,Tonnes,275292.0,2007-01-01
HUN,Hungary,Balance (inputs minus outputs),Nitrogen,2008,Tonnes,117718.0,2008-01-01
HUN,Hungary,Balance (inputs minus outputs),Nitrogen,2009,Tonnes,154106.0,2009-01-01
HUN,Hungary,Balance (inputs minus outputs),Nitrogen,2010,Tonnes,203193.0,2010-01-01
HUN,Hungary,Balance (inputs minus outputs),Nitrogen,2011,Tonnes,164579.0,2011-01-01
HUN,Hungary,Balance (inputs minus outputs),Nitrogen,2012,Tonnes,228091.0,2012-01-01
HUN,Hungary,Balance (inputs minus outputs),Nitrogen,2013,Tonnes,197664.0,2013-01-01
HUN,Hungary,Balance (inputs minus outputs),Nitrogen,2014,Tonnes,131301.0,2014-01-01
HUN,Hungary,Balance (inputs minus outputs),Nitrogen,2015,Tonnes,193287.0,2015-01-01
HUN,Hungary,Balance (inputs minus outputs),Nitrogen,2016,Tonnes,152965.0,2016-01-01
HUN,Hungary,Balance (inputs minus outputs),Nitrogen,2017,Tonnes,178230.0,2017-01-01
HUN,Hungary,Balance (inputs minus outputs),Phosphorus,2000,Tonnes,2388.0,2000-01-01
HUN,Hungary,Balance (inputs minus outputs),Phosphorus,2001,Tonnes,-6826.0,2001-01-01
HUN,Hungary,Balance (inputs minus outputs),Phosphorus,2002,Tonnes,7100.0,2002-01-01
HUN,Hungary,Balance (inputs minus outputs),Phosphorus,2003,Tonnes,18387.0,2003-01-01
HUN,Hungary,Balance (inputs minus outputs),Phosphorus,2004,Tonnes,-11179.0,2004-01-01
HUN,Hungary,Balance (inputs minus outputs),Phosphorus,2005,Tonnes,-14006.0,2005-01-01
HUN,Hungary,Balance (inputs minus outputs),Phosphorus,2006,Tonnes,-3105.0,2006-01-01
HUN,Hungary,Balance (inputs minus outputs),Phosphorus,2007,Tonnes,16020.0,2007-01-01
HUN,Hungary,Balance (inputs minus outputs),Phosphorus,2008,Tonnes,-21897.0,2008-01-01
HUN,Hungary,Balance (inputs minus outputs),Phosphorus,2009,Tonnes,-17562.0,2009-01-01
HUN,Hungary,Balance (inputs minus outputs),Phosphorus,2010,Tonnes,-13334.0,2010-01-01
HUN,Hungary,Balance (inputs minus outputs),Phosphorus,2011,Tonnes,-16826.0,2011-01-01
HUN,Hungary,Balance (inputs minus outputs),Phosphorus,2012,Tonnes,4.0,2012-01-01
HUN,Hungary,Balance (inputs minus outputs),Phosphorus,2013,Tonnes,-2484.0,2013-01-01
HUN,Hungary,Balance (inputs minus outputs),Phosphorus,2014,Tonnes,-14153.0,2014-01-01
HUN,Hungary,Balance (inputs minus outputs),Phosphorus,2015,Tonnes,-4611.0,2015-01-01
HUN,Hungary,Balance (inputs minus outputs),Phosphorus,2016,Tonnes,-14994.0,2016-01-01
HUN,Hungary,Balance (inputs minus outputs),Phosphorus,2017,Tonnes,-98.0,2017-01-01
HUN,Hungary,Balance per hectare,Nitrogen,2000,Kilograms,40.0,2000-01-01
HUN,Hungary,Balance per hectare,Nitrogen,2001,Kilograms,26.0,2001-01-01
HUN,Hungary,Balance per hectare,Nitrogen,2002,Kilograms,44.0,2002-01-01
HUN,Hungary,Balance per hectare,Nitrogen,2003,Kilograms,45.0,2003-01-01
HUN,Hungary,Balance per hectare,Nitrogen,2004,Kilograms,22.0,2004-01-01
HUN,Hungary,Balance per hectare,Nitrogen,2005,Kilograms,19.0,2005-01-01
HUN,Hungary,Balance per hectare,Nitrogen,2006,Kilograms,27.0,2006-01-01
HUN,Hungary,Balance per hectare,Nitrogen,2007,Kilograms,47.0,2007-01-01
HUN,Hungary,Balance per hectare,Nitrogen,2008,Kilograms,20.0,2008-01-01
HUN,Hungary,Balance per hectare,Nitrogen,2009,Kilograms,27.0,2009-01-01
HUN,Hungary,Balance per hectare,Nitrogen,2010,Kilograms,38.0,2010-01-01
HUN,Hungary,Balance per hectare,Nitrogen,2011,Kilograms,31.0,2011-01-01
HUN,Hungary,Balance per hectare,Nitrogen,2012,Kilograms,43.0,2012-01-01
HUN,Hungary,Balance per hectare,Nitrogen,2013,Kilograms,37.0,2013-01-01
HUN,Hungary,Balance per hectare,Nitrogen,2014,Kilograms,25.0,2014-01-01
HUN,Hungary,Balance per hectare,Nitrogen,2015,Kilograms,36.0,2015-01-01
HUN,Hungary,Balance per hectare,Nitrogen,2016,Kilograms,29.0,2016-01-01
HUN,Hungary,Balance per hectare,Nitrogen,2017,Kilograms,33.0,2017-01-01
HUN,Hungary,Balance per hectare,Phosphorus,2000,Kilograms,0.0,2000-01-01
HUN,Hungary,Balance per hectare,Phosphorus,2001,Kilograms,-1.0,2001-01-01
HUN,Hungary,Balance per hectare,Phosphorus,2002,Kilograms,1.0,2002-01-01
HUN,Hungary,Balance per hectare,Phosphorus,2003,Kilograms,3.0,2003-01-01
HUN,Hungary,Balance per hectare,Phosphorus,2004,Kilograms,-2.0,2004-01-01
HUN,Hungary,Balance per hectare,Phosphorus,2005,Kilograms,-2.0,2005-01-01
HUN,Hungary,Balance per hectare,Phosphorus,2006,Kilograms,-1.0,2006-01-01
HUN,Hungary,Balance per hectare,Phosphorus,2007,Kilograms,3.0,2007-01-01
HUN,Hungary,Balance per hectare,Phosphorus,2008,Kilograms,-4.0,2008-01-01
HUN,Hungary,Balance per hectare,Phosphorus,2009,Kilograms,-3.0,2009-01-01
HUN,Hungary,Balance per hectare,Phosphorus,2010,Kilograms,-3.0,2010-01-01
HUN,Hungary,Balance per hectare,Phosphorus,2011,Kilograms,-3.0,2011-01-01
HUN,Hungary,Balance per hectare,Phosphorus,2012,Kilograms,0.0,2012-01-01
HUN,Hungary,Balance per hectare,Phosphorus,2013,Kilograms,-1.0,2013-01-01
HUN,Hungary,Balance per hectare,Phosphorus,2014,Kilograms,-3.0,2014-01-01
HUN,Hungary,Balance per hectare,Phosphorus,2015,Kilograms,-1.0,2015-01-01
HUN,Hungary,Balance per hectare,Phosphorus,2016,Kilograms,-3.0,2016-01-01
HUN,Hungary,Balance per hectare,Phosphorus,2017,Kilograms,0.0,2017-01-01
IRL,Ireland,Nutrient inputs,Nitrogen,1990,Tonnes,926972.0,1990-01-01
IRL,Ireland,Nutrient inputs,Nitrogen,1991,Tonnes,924355.0,1991-01-01
IRL,Ireland,Nutrient inputs,Nitrogen,1992,Tonnes,919322.0,1992-01-01
IRL,Ireland,Nutrient inputs,Nitrogen,1993,Tonnes,940043.0,1993-01-01
IRL,Ireland,Nutrient inputs,Nitrogen,1994,Tonnes,966904.0,1994-01-01
IRL,Ireland,Nutrient inputs,Nitrogen,1995,Tonnes,993425.0,1995-01-01
IRL,Ireland,Nutrient inputs,Nitrogen,1996,Tonnes,995912.0,1996-01-01
IRL,Ireland,Nutrient inputs,Nitrogen,1997,Tonnes,974286.0,1997-01-01
IRL,Ireland,Nutrient inputs,Nitrogen,1998,Tonnes,1037859.0,1998-01-01
IRL,Ireland,Nutrient inputs,Nitrogen,1999,Tonnes,1032769.0,1999-01-01
IRL,Ireland,Nutrient inputs,Nitrogen,2000,Tonnes,1006482.0,2000-01-01
IRL,Ireland,Nutrient inputs,Nitrogen,2001,Tonnes,965057.0,2001-01-01
IRL,Ireland,Nutrient inputs,Nitrogen,2002,Tonnes,955922.0,2002-01-01
IRL,Ireland,Nutrient inputs,Nitrogen,2003,Tonnes,980429.0,2003-01-01
IRL,Ireland,Nutrient inputs,Nitrogen,2004,Tonnes,954189.0,2004-01-01
IRL,Ireland,Nutrient inputs,Nitrogen,2005,Tonnes,937350.0,2005-01-01
IRL,Ireland,Nutrient inputs,Nitrogen,2006,Tonnes,920149.0,2006-01-01
IRL,Ireland,Nutrient inputs,Nitrogen,2007,Tonnes,888544.0,2007-01-01
IRL,Ireland,Nutrient inputs,Nitrogen,2008,Tonnes,881151.0,2008-01-01
IRL,Ireland,Nutrient inputs,Nitrogen,2009,Tonnes,873751.0,2009-01-01
IRL,Ireland,Nutrient inputs,Nitrogen,2010,Tonnes,915961.0,2010-01-01
IRL,Ireland,Nutrient inputs,Nitrogen,2011,Tonnes,844985.0,2011-01-01
IRL,Ireland,Nutrient inputs,Nitrogen,2012,Tonnes,862521.0,2012-01-01
IRL,Ireland,Nutrient inputs,Nitrogen,2013,Tonnes,925820.0,2013-01-01
IRL,Ireland,Nutrient inputs,Nitrogen,2014,Tonnes,906681.0,2014-01-01
IRL,Ireland,Nutrient inputs,Nitrogen,2015,Tonnes,912444.0,2015-01-01
IRL,Ireland,Nutrient inputs,Nitrogen,2016,Tonnes,940516.0,2016-01-01
IRL,Ireland,Nutrient inputs,Nitrogen,2017,Tonnes,986272.0,2017-01-01
IRL,Ireland,Nutrient inputs,Phosphorus,1990,Tonnes,134216.0,1990-01-01
IRL,Ireland,Nutrient inputs,Phosphorus,1991,Tonnes,133313.0,1991-01-01
IRL,Ireland,Nutrient inputs,Phosphorus,1992,Tonnes,131373.0,1992-01-01
IRL,Ireland,Nutrient inputs,Phosphorus,1993,Tonnes,133132.0,1993-01-01
IRL,Ireland,Nutrient inputs,Phosphorus,1994,Tonnes,131680.0,1994-01-01
IRL,Ireland,Nutrient inputs,Phosphorus,1995,Tonnes,134412.0,1995-01-01
IRL,Ireland,Nutrient inputs,Phosphorus,1996,Tonnes,136992.0,1996-01-01
IRL,Ireland,Nutrient inputs,Phosphorus,1997,Tonnes,129532.0,1997-01-01
IRL,Ireland,Nutrient inputs,Phosphorus,1998,Tonnes,126963.0,1998-01-01
IRL,Ireland,Nutrient inputs,Phosphorus,1999,Tonnes,125877.0,1999-01-01
IRL,Ireland,Nutrient inputs,Phosphorus,2000,Tonnes,116931.0,2000-01-01
IRL,Ireland,Nutrient inputs,Phosphorus,2001,Tonnes,109920.0,2001-01-01
IRL,Ireland,Nutrient inputs,Phosphorus,2002,Tonnes,108481.0,2002-01-01
IRL,Ireland,Nutrient inputs,Phosphorus,2003,Tonnes,110756.0,2003-01-01
IRL,Ireland,Nutrient inputs,Phosphorus,2004,Tonnes,109772.0,2004-01-01
IRL,Ireland,Nutrient inputs,Phosphorus,2005,Tonnes,103344.0,2005-01-01
IRL,Ireland,Nutrient inputs,Phosphorus,2006,Tonnes,101433.0,2006-01-01
IRL,Ireland,Nutrient inputs,Phosphorus,2007,Tonnes,95509.0,2007-01-01
IRL,Ireland,Nutrient inputs,Phosphorus,2008,Tonnes,89620.0,2008-01-01
IRL,Ireland,Nutrient inputs,Phosphorus,2009,Tonnes,83691.0,2009-01-01
IRL,Ireland,Nutrient inputs,Phosphorus,2010,Tonnes,89402.0,2010-01-01
IRL,Ireland,Nutrient inputs,Phosphorus,2011,Tonnes,89234.0,2011-01-01
IRL,Ireland,Nutrient inputs,Phosphorus,2012,Tonnes,89954.0,2012-01-01
IRL,Ireland,Nutrient inputs,Phosphorus,2013,Tonnes,100783.0,2013-01-01
IRL,Ireland,Nutrient inputs,Phosphorus,2014,Tonnes,100434.0,2014-01-01
IRL,Ireland,Nutrient inputs,Phosphorus,2015,Tonnes,101240.0,2015-01-01
IRL,Ireland,Nutrient inputs,Phosphorus,2016,Tonnes,103484.0,2016-01-01
IRL,Ireland,Nutrient inputs,Phosphorus,2017,Tonnes,109961.0,2017-01-01
IRL,Ireland,Nutrient outputs,Nitrogen,1990,Tonnes,688785.0,1990-01-01
IRL,Ireland,Nutrient outputs,Nitrogen,1991,Tonnes,688729.0,1991-01-01
IRL,Ireland,Nutrient outputs,Nitrogen,1992,Tonnes,685141.0,1992-01-01
IRL,Ireland,Nutrient outputs,Nitrogen,1993,Tonnes,674297.0,1993-01-01
IRL,Ireland,Nutrient outputs,Nitrogen,1994,Tonnes,673518.0,1994-01-01
IRL,Ireland,Nutrient outputs,Nitrogen,1995,Tonnes,676229.0,1995-01-01
IRL,Ireland,Nutrient outputs,Nitrogen,1996,Tonnes,674014.0,1996-01-01
IRL,Ireland,Nutrient outputs,Nitrogen,1997,Tonnes,682934.0,1997-01-01
IRL,Ireland,Nutrient outputs,Nitrogen,1998,Tonnes,680172.0,1998-01-01
IRL,Ireland,Nutrient outputs,Nitrogen,1999,Tonnes,683619.0,1999-01-01
IRL,Ireland,Nutrient outputs,Nitrogen,2000,Tonnes,690217.0,2000-01-01
IRL,Ireland,Nutrient outputs,Nitrogen,2001,Tonnes,681796.0,2001-01-01
IRL,Ireland,Nutrient outputs,Nitrogen,2002,Tonnes,670977.0,2002-01-01
IRL,Ireland,Nutrient outputs,Nitrogen,2003,Tonnes,671677.0,2003-01-01
